4.835116308863849082e-04 -1.689961710846497878e-02 -1.068499686897826997e-02
-1.155755093528157071e-03 -1.346058058534379924e-02 -1.474710142601757049e-02
-5.945358639613595141e-03 -1.587814895155083977e-02 -1.060835032032486983e-02
-6.827467857562449262e-03 -1.148622942021730077e-02 -1.488127065677142917e-02
2.062993028170664097e-03 -8.834448089673339888e-03 -1.782404518386851086e-02
-1.654730480767634127e-02 -3.545869758140559984e-03 1.065896389243137059e-02
-1.572142755786332113e-02 2.685215707265512126e-03 1.206757358164061052e-02
1.637729737851421896e-02 1.142260573664463999e-02 -1.143769540110429030e-03
1.354656287194713066e-02 1.379666372479573973e-02 5.112993684847344338e-03
-1.809456916391755099e-02 -4.863698020402664433e-03 -6.995070288319866179e-03
-1.286456656536946047e-02 -1.084277596461939025e-02 -1.081374756808435068e-02
-2.312726297809303017e-03 9.683366125898002635e-03 -1.734600004448380930e-02
1.470581896035326984e-02 -6.582815507241153268e-03 -1.184927967021369953e-02
-1.511824905687400925e-02 -2.748925365444936184e-03 -1.280163875406353964e-02
-1.004878967670578931e-02 1.668941253586510992e-02 4.526072827633216208e-03
-1.100892283224248064e-02 -1.467131893194452939e-02 7.972202886962698881e-03
-3.077597224624149200e-03 -1.751549076595534937e-02 9.150736503184790302e-03
-6.676827990745570415e-03 -1.876614534587759883e-02 1.803262831478839043e-03
-1.259705175086035973e-02 -8.401480779265172588e-03 1.306634638687433070e-02
1.019842985141393953e-02 -1.204280819033714915e-02 1.228669196555922001e-02
4.069148516811805887e-03 -1.695666584957530171e-02 9.793544486751211767e-03
-7.557247547835721675e-03 -6.268328344867121933e-03 1.742400841544982856e-02
-9.650736535481757930e-03 -1.456830721698688979e-05 -1.751750758775752134e-02
-1.014374742533719065e-02 -1.658871175811506976e-02 -4.681776412553239307e-03
1.077539797097550045e-02 -1.177601993968611926e-02 -1.205056649901622978e-02
5.422026576014085317e-03 -1.328265994321558945e-02 -1.393458189691722075e-02
-5.631677351356852330e-03 -1.197285003468943031e-02 1.499783558574542021e-02
-9.330394188824536403e-03 7.272132676025993593e-03 -1.612637065875097142e-02
-4.420334138686326034e-03 3.025085688883804875e-03 -1.926939289851329132e-02
1.716833235327359930e-02 7.198313470478428372e-03 -7.309763839432015589e-03
1.261512398137656921e-02 1.384247022271365042e-02 -7.017454315332856407e-03
6.104207451626221179e-03 1.877721268139417171e-02 3.186680923029639161e-03
1.137111774778386958e-02 1.640156531491628045e-02 -1.298590153424140003e-03
8.862445594969854679e-03 1.506996175145195946e-02 9.713563243525747889e-03
-3.139853638011457209e-03 1.881807320255686131e-02 6.001786406985620825e-03
-3.840472026645984187e-03 -9.512607136742382355e-03 -1.716860740055953932e-02
-1.991221228680409988e-02 4.182621600814212916e-04 -1.824515993542386895e-03
1.443104287849530931e-02 -1.254871870237247999e-02 -5.854456453656210757e-03
1.432949285407353985e-03 7.185795836225986923e-03 1.860943294529759928e-02
4.957297598173884823e-03 1.044872361924198932e-02 -1.631714972817967929e-02
3.552132185079996847e-03 1.390930835694706956e-02 1.392528268909042077e-02
-5.335396699908978059e-03 7.534382318937866627e-03 1.774166353887585146e-02
-2.607310998002258795e-03 1.424075915939983054e-02 1.379864877166116915e-02
-7.995860797810417156e-03 1.159637405288787941e-02 1.419825055869726980e-02
7.222928140056933920e-03 -1.687586590093557992e-02 -7.939424360570055197e-03
2.998017625673633953e-03 1.749232592861453897e-02 9.221194278577468650e-03
5.270652832498185641e-03 1.850600329885953091e-02 -5.454178271919527324e-03
7.732022850649193299e-03 1.507930167980662921e-02 -1.062216943408545930e-02
3.149102091181320230e-05 1.994414186264109948e-02 -1.493389995429483981e-03
2.167797667411978935e-03 -1.247933754008920086e-02 1.547794520709011058e-02
7.440360043420721041e-03 -6.847360952154641842e-03 1.725556983745180073e-02
-7.271563889502752689e-03 1.861595325264732079e-02 -7.554092242812784084e-04
-9.378603664292372091e-03 -6.306571763256024754e-03 -1.650057410828555116e-02
-1.111474109113810968e-03 -6.804855621075349414e-03 1.877387986754705876e-02
3.233296622130029871e-03 -3.148693489888253812e-03 1.948413514272721858e-02
-7.018642377465700310e-05 6.869368276719426444e-05 1.884260771773212844e-05
-8.661686266567141283e-05 4.394913742978509710e-05 2.379059522445957906e-05
-8.125527429255947095e-05 5.711278511837264980e-05 -1.164947104651159034e-05
-6.315742967951187901e-05 6.343251605045551313e-05 4.458088137067521095e-05
-7.369814106411219873e-05 1.855170098992719939e-05 -6.499552595428820256e-05
-4.546162550361218047e-05 4.488095669603902860e-06 -8.895559343756748313e-05
-4.946568105690907181e-05 4.036238031622851272e-05 -7.696768576996630912e-05
-7.124284723759002804e-05 -6.988012732363168796e-05 6.420632578993531745e-06
-5.014544286184255016e-05 -8.338874604191958860e-05 -2.305973967211953114e-05
-7.831019881323207275e-05 -5.712065147525911710e-05 -2.459154197837221123e-05
-5.573921854382821265e-05 -6.215121746552170010e-05 -5.504875733090427260e-05
-2.713583460518417836e-05 -3.975754584968538334e-05 8.765263275161935038e-05
-3.398233322004387769e-05 -6.486461177080328109e-05 6.810127141797626016e-05
-5.919308897848754244e-05 -4.618358232439110825e-05 6.605493880756413319e-05
7.945185917602506627e-05 5.530301935937892292e-05 -2.507943626179106111e-05
9.076066262049042389e-05 2.604989463312185050e-05 -3.292271419996776251e-05
9.453442188291758430e-05 3.250786626058890821e-05 -2.545920353470852996e-06
9.087779203289306489e-05 -2.535208942407029832e-05 3.314360386349342709e-05
9.293336376546909453e-05 -3.675792199643953704e-05 3.499295606069967935e-06
-7.605473849108230577e-05 -3.671663939890749680e-05 -5.354965120618131012e-05
-4.561480848392907684e-05 -3.571200963353824976e-05 -8.151037734490339508e-05
-5.154592040048584968e-05 -1.273362975090302952e-05 8.474003046632501109e-05
-2.467308935772289050e-05 -1.470942147756390035e-05 9.578554996105205944e-05
5.159506520822920717e-05 8.475757103304971832e-05 -1.241383900073237991e-05
5.346567487163171335e-05 7.862477322204356064e-05 3.097687276506765763e-05
2.614042548178078994e-05 9.526798837828887544e-05 1.551414019485708061e-05
4.479788315402897765e-05 6.323718557469518230e-05 6.319974703675266398e-05
1.213801735970152079e-05 5.923302793301896233e-05 7.964996507508197859e-05
1.874036322920485882e-05 8.638744002933256298e-05 4.675477506325888700e-05
-7.510058596718083323e-05 -1.848406464746255872e-05 6.338959963191520596e-05
4.545773130487301759e-05 3.537476551185947209e-05 8.174485078336691569e-05
-1.972191439379679121e-05 -1.529834633481417852e-05 -9.683494561398703088e-05
-1.915008985526940897e-05 2.955867012985078103e-05 -9.359251614680402949e-05
-1.937443911358523990e-05 4.641726558036562804e-05 8.642955839917142039e-05
-5.120509136595827833e-05 4.842668389225840989e-05 7.094289890752381457e-05
-2.397344823082293033e-05 7.850558352077899977e-05 5.711520932278935813e-05
-1.402908056414637013e-05 -8.879926539248838245e-05 4.379355391240936083e-05
-4.351633437424222936e-06 -6.351507301089945453e-05 7.711613830351207364e-05
1.320949015132039007e-05 -7.905216447496176844e-05 5.980187841335556190e-05
-6.967374545623772212e-05 1.145107982427482070e-05 7.081272459775487052e-05
-3.617126856014959947e-05 1.864508495133087028e-05 9.134549872821970623e-05
-8.341774193418152251e-05 -4.421838439628773175e-05 3.295777316483060332e-05
4.590627461104273101e-05 -7.652714439095631188e-05 4.512438501188971012e-05
1.432342783459102053e-05 -9.233825404549272746e-05 3.561581467406449317e-05
-2.844136965304520112e-05 -6.479393055633579190e-05 -7.065999614576535116e-05
6.788305392680152837e-05 5.183879160366307949e-05 5.200606382570156306e-05
7.771583866610792552e-05 6.101487715866455282e-05 1.540886711398847009e-05
-8.668734774540132418e-06 -4.797978642752775670e-05 -8.730860857771987346e-05
5.154341516117250718e-06 -7.893229567300990234e-05 -6.118108746437718091e-05
2.370182394348020833e-05 -5.807842281776369968e-05 -7.787888253405625340e-05
-4.137618644967258716e-05 8.170790076338215954e-05 -4.014760450790585717e-05
-5.935830330307233102e-05 7.985383756653791792e-05 -9.997822506798514396e-06
-6.793262478431628297e-05 5.754504116859077910e-05 -4.553818976220385160e-05
7.326422142881341764e-05 3.541725848325453846e-05 -5.812032054247574710e-05
5.432449163150199190e-05 6.783791831816986012e-05 -4.946581089233436041e-05
1.666458618853569831e-05 2.828688625252103015e-05 -9.445709943303256140e-05
4.596750602295596812e-05 -8.784623047939777286e-05 -1.303948544191954010e-05
3.633007367789055668e-05 -9.155161045926217891e-05 1.727507941731554113e-05
6.759788484367266754e-05 -7.302155371593920679e-05 9.918601593560029761e-06
1.353527127176940947e-05 -3.264657852907464780e-05 9.354676553438165604e-05
9.525002089958039712e-06 9.904776283604883403e-05 -9.940574045804270419e-06
-1.244999306517762022e-05 9.607055080944131801e-05 2.480820307574857993e-05
4.171225728645822772e-05 4.989801666924174747e-05 -7.596232964137146601e-05
7.921723728271845479e-06 5.248279032402099973e-05 -8.475141894374264157e-05
-8.980699980182310562e-05 -4.398523811027638922e-05 4.018678427827153714e-08
-5.303011036337262787e-05 -7.676246282575869672e-05 3.599071679992677989e-05
2.574254426519333058e-05 8.995203031413121896e-05 -3.529806874490697003e-05
-2.987934851332735839e-05 9.499763648127984323e-05 -9.092502152308033645e-06
-2.035335561042260881e-05 6.805570882034138209e-05 -7.038580405420247568e-05
4.786624393849682208e-05 -3.102556165813941265e-05 8.213548085338822041e-05
7.481794337880981547e-05 -3.023590162898741091e-05 5.905984762296127236e-05
1.661333023525727982e-05 7.578502632807292117e-05 -6.309221063608073292e-05
5.735454071310842964e-05 -5.698220669992814011e-05 5.885137873656870754e-05
2.853133087210708876e-05 -5.751423468048909066e-05 7.666861135943427380e-05
8.350729749247915283e-06 -9.953462283304386024e-05 4.808759729777205614e-06
-3.493988451138648258e-05 -9.330900099363770512e-05 8.522605464310251927e-06
-1.143129903847640970e-05 -9.551637372685264514e-05 -2.731204408983590011e-05
-4.438425370516301200e-05 8.592105814168513045e-05 2.544817853695797118e-05
-7.775360523304301679e-05 3.567665777417235135e-05 5.178371330185477917e-05
-9.815084996534542130e-05 1.913422901599814153e-05 -5.403064348905323047e-07
-9.283790651175347194e-05 1.585303658203803985e-06 3.712963677207478305e-05
-9.573372831123766675e-05 -1.827175494193363872e-05 -2.238741242243180862e-05
-9.788850107386215299e-05 -1.837191915631595075e-05 8.961804730425547140e-06
-2.737714086062986089e-05 -8.205413057397200163e-05 -5.017580905223931322e-05
-9.017093526220529992e-05 2.339114884700703993e-05 -3.636009611588427169e-05
-6.809083693155966661e-05 -1.095701115814109060e-05 -7.241258062270754399e-05
7.858794906158442581e-06 2.863538810219126991e-05 9.548954859491072999e-05
-4.781177086843694786e-05 6.547593783991402386e-05 -5.854003869496326811e-05
-7.602414782864681609e-06 9.050096828243194068e-05 -4.185424744767879157e-05
9.173792338795357603e-05 -2.787850093811847005e-05 -2.840673508007009160e-05
7.724682432098652291e-05 -5.852644007200637113e-05 -2.464921793527106048e-05
4.645793107849702263e-05 -7.248195700585726396e-05 -5.087265029961263798e-05
4.649239050405673177e-05 -3.410827902686302914e-05 -8.170118069553187025e-05
1.911389462112837964e-05 -9.269134961432835688e-05 -3.229508846692866962e-05
7.772361849626578710e-05 -5.297984770676340257e-05 3.394370140121854239e-05
-8.644718402176185278e-05 -5.882810761082529168e-06 -4.992270938417636743e-05
8.921497320581193503e-05 2.989728527362638878e-05 3.386503933489017819e-05
7.258221574961101112e-05 2.522886038730032861e-05 6.399473853712525184e-05
7.389826887068376329e-05 -3.686016075198174287e-05 -5.639480833600018188e-05
1.803115646899085099e-05 -3.146209033387031221e-05 -9.319342395370046100e-05
4.914136560984418714e-05 2.436746432864582052e-05 -8.361431018786075133e-05
1.555695196077124106e-03 -2.714211866273021859e-03 1.054694804152070051e-02
9.134440703407733717e-03 -2.960848211912738958e-03 3.554556034526820153e-03
4.866656867857135568e-03 -9.939733084234380830e-03 3.876257429237417017e-03
-6.004315809005299036e-03 2.288276336375480967e-03 6.034712676310422831e-03
2.962877873939397024e-03 -7.840608302531413762e-03 -7.605637002386144395e-03
2.991409347305907119e-03 5.948258680551898360e-03 5.799839213069308066e-03
-1.089595202066867032e-02 4.224757323899952857e-04 -2.702594802385968869e-03
-4.693947934407297594e-03 -9.955324015882277902e-03 -8.218014938403092910e-04
5.228377526762905195e-03 8.665203886386507390e-03 -4.237671110524750956e-03
3.908849568427316006e-04 1.772914403455442016e-03 -1.391364632544861944e-02
-4.326139564607931268e-03 6.267201000106780925e-03 1.562645151960789965e-03
-3.650072453115476862e-03 -4.020247242760903623e-03 4.509841387619429286e-03
4.088584805786591239e-03 -2.826897421965005128e-03 5.594849038004407610e-03
5.814422426904836648e-03 9.333879663588312125e-04 -4.853983012439157425e-03
3.263793348703232164e-03 -4.341563180062748238e-03 -1.267288556680327093e-04
5.778941614839477187e-03 8.428261429294858168e-04 1.921706077829015064e-04
-4.107853057997837287e-03 -1.892974519233907998e-03 -4.875668856440375752e-03
-1.618442594436399944e-03 2.582156331843666209e-03 4.177374821794978613e-03
-5.184049737883327826e-03 2.002544369287984939e-03 6.649438088526490095e-04
-1.633379661975893930e-03 2.884526200848047933e-03 -1.345161755793850998e-03
1.123092098248686978e-03 2.875506966735294143e-03 8.920926767776666058e-04
-2.477850470084089034e-03 -3.112649019340249230e-04 2.139859604728515125e-03
-3.214167737999232017e-03 -1.531800073071340040e-03 -2.830161317650951749e-04
3.896145868983515192e-04 1.555799493368547964e-04 -2.959525658179821151e-03
-2.440586604891957934e-04 -1.487307449899302920e-03 1.210612722565392952e-03
6.442913376575638167e-05 -5.437943394716978273e-04 3.306329990426021791e-03
-1.614569776958193039e-04 -2.310870053000439999e-03 -2.198956329489520911e-03
2.703455356964298839e-03 -1.564661516732539963e-03 1.635010160381196063e-03
1.730886315742559108e-03 -5.746384162499359235e-04 -1.015808837071643976e-03
1.696490078788156055e-03 6.240052244423199401e-04 1.681337709020634013e-04
3.185217032728189903e-04 1.153937360915851954e-03 -9.477805285604219481e-04
-1.423624261169511001e-03 1.597570882951304064e-03 1.291104381027090905e-03
-1.431118555166124981e-03 4.108914204971053229e-04 1.168637177981471966e-04
4.768205437911702746e-04 -1.347585875403313959e-03 -2.734658248133653923e-05
-8.656658876772594432e-04 -6.162138012476462519e-04 -1.080840116237050000e-04
4.505351052295463853e-04 1.026814925424646011e-03 1.496553334624791927e-03
-8.066188067466488086e-04 5.068675445671275679e-05 -1.134788680429120022e-03
-2.359517080591868893e-04 -8.064268763855113960e-05 7.287548595091110967e-04
9.582668301126015314e-04 -4.578305054356364857e-04 1.015882538751874996e-03
4.836911349425086792e-04 -1.396198820821929114e-04 7.433834639969028411e-06
-4.281681087337919195e-04 1.292478396922429069e-03 -8.651767283889836484e-05
1.809574786632077122e-04 -2.879237208931754912e-04 2.683535555807364022e-04
1.052739254460711960e-04 -4.730565125745664150e-04 -3.508194623358189788e-04
2.418644419962122003e-04 1.660690848425195102e-04 -4.884755833641576950e-04
-2.931867785702996156e-04 6.717265142787022915e-04 4.278846722911490864e-04
-3.543831330551560840e-04 -6.365554458554049603e-06 1.542837401106842050e-04
5.554518858532140170e-04 6.782650614185198453e-04 1.066461775164210998e-04
-2.897708737955202187e-04 2.264799770462914996e-04 -1.453043921329014978e-04
4.259355216150251060e-04 2.038406349444252979e-04 5.606589966561407665e-04
-4.407312586141622226e-05 2.400144208222881046e-04 2.325930651980384969e-04
7.158595225912486545e-05 3.793171713895956043e-04 -1.005362600888495063e-04
2.865365902230221991e-04 1.705638632984503994e-04 6.942637387845806040e-06
1.384804889379168081e-04 -1.196640613368402952e-04 -2.375119324950219102e-04
-1.693077819749200079e-04 -8.503162740741140391e-05 -2.209520648730385086e-04
-9.948087164589356022e-04 4.005688269993060331e-03 9.591132425110974677e-03
-8.002738056412999831e-03 4.878765332904049998e-03 -7.833748706908881879e-03
-9.862465832567309746e-04 1.179403079018478961e-02 -5.607470742871985964e-03
-1.524649528957513957e-04 -3.537321882766952807e-04 8.967165740681926523e-05
1.104344606767401066e-02 4.537266984609327099e-03 -2.837916911517471968e-03
-7.925651744718251179e-03 -1.147753707138767084e-03 2.874879147121014045e-03
8.793564633689352915e-05 -1.354685198841984873e-04 -1.289339807556283051e-05
1.082495659610251967e-04 5.970971027211358355e-07 1.985979081104361963e-04
-3.916432632714250857e-03 8.786285157345689878e-03 6.682745865506555666e-03
-1.013016093550906001e-02 6.376143692691542929e-03 1.979960042801919787e-03
-6.389006570234879415e-05 -3.084869257492654679e-05 1.387503897653106957e-04
-1.184078096239951042e-04 9.096943337378552309e-05 6.919041201393151032e-05
6.420762371669288225e-03 -8.016975223893548635e-03 9.464370846593316011e-03
-5.252428586805283576e-04 -8.932265537701209943e-03 1.018459320119607069e-02
-3.514513655265151960e-03 -5.605788962955065950e-03 -1.245118267950636945e-02
-5.328584378874848086e-03 -2.651964019033806793e-03 1.206073872707148081e-02
6.207953342790078002e-03 2.287963007316080096e-03 6.252157721046613416e-03
8.078606452804764498e-03 -1.018865980983564047e-02 -2.366237683869143807e-03
7.029353643520147501e-05 8.476699814073288897e-05 -1.079040656536764945e-04
6.144347492943035005e-03 6.047578708549065409e-03 -1.022151786228587059e-02
5.254845351399675159e-03 5.978677931405876854e-03 1.628051907897025072e-03
1.836448335791349010e-03 1.171037858887671000e-02 2.782740709723977197e-03
-1.371767125409319133e-04 -1.221186341761284122e-04 3.654313386221665262e-05
-4.489329109731701257e-05 -1.287876438544645883e-04 -6.668824175987987917e-05
-5.500225142756367787e-05 1.501900680181997121e-04 -2.185564547088197094e-05
5.290884772076069782e-03 -2.919520106733724824e-03 -1.212771949704614938e-02
-1.134758282294287025e-02 -7.559168254888143368e-03 -4.154944898548991114e-03
1.088709405792686984e-02 -4.022058776669877080e-03 -4.422045408482154667e-03
-1.479131533697190023e-03 -4.712574485461133830e-04 6.573029442160168920e-03
1.069310092619597070e-03 -8.666331632841202393e-03 -1.637545144746581057e-03
-3.908656779794036570e-03 -8.030873260354036078e-03 -6.378881240183522684e-03
1.123703456818371960e-03 4.353602148686077158e-03 -4.642719204281111137e-03
-7.751779924117969955e-03 -7.871929040004185460e-03 6.662474976742931154e-03
6.079612743947898848e-06 -1.330977812775833080e-04 7.645779815734553102e-05
3.357438760385340979e-03 -2.621175609307733936e-03 -5.280201510499131674e-03
3.970096944612947105e-03 4.267772664304297740e-03 1.166298336516122941e-02
-1.269828701230847070e-05 7.276846941530398251e-05 -1.449439090968854965e-04
-1.521685614499469969e-04 5.809905730261092280e-06 3.035347658087200111e-05
1.320117705881102964e-04 -4.768662828367803072e-05 6.431787780595143598e-05
-1.510057031175883902e-03 -1.315216187387840963e-02 3.640784045202634812e-03
-1.034081937253828083e-02 -1.587908930556310898e-03 9.051600024647646694e-03
7.553672963292547065e-04 -5.410442374671138414e-03 3.970391963152244789e-03
-3.723283937492704969e-04 7.618380943846366632e-03 -1.041775164561934038e-02
-8.580460376566938913e-03 1.045809147602171085e-02 -3.894393401616263149e-03
-1.010911510650848964e-02 -2.610682741128399122e-03 -8.971762308122145299e-03
8.989007047127095767e-05 1.296491064628965955e-04 2.810759778246475071e-05
8.178311876356425536e-03 -5.032093608919674735e-04 1.154284539548203030e-02
-4.145501780276872848e-03 1.325515407091186915e-03 -2.653801743734190022e-03
7.846717994814195879e-03 7.958633034999107458e-03 8.228908194701808551e-03
1.178611474521042938e-06 8.671586027869695166e-05 1.280023899110648055e-04
3.267323016185741912e-03 2.827549581256766191e-03 -1.828966584506068992e-03
2.261807501279663134e-04 -1.313988754604971006e-02 -6.122916496415481587e-03
-1.602991761286171914e-03 -4.118705910382400824e-03 -2.398231771089441935e-04
1.324477273927733047e-03 1.005115506173034044e-02 1.043829805857401927e-02
7.785741240237770101e-04 6.348003918843467090e-03 -1.309170760604616091e-03
4.503820798574454352e-03 -1.456743619008206078e-02 -6.926527643789780631e-04
-1.033282981255677010e-02 7.553449005137075935e-03 7.650166760942084428e-03
-6.732871555301147594e-03 5.363165525940704649e-03 1.176231544926762025e-02
8.661389395857600412e-03 1.138704820961639053e-02 8.122410639462803502e-04
1.413477587099741008e-03 1.954228619361867911e-03 5.615460319648980098e-03
1.131639475279172004e-02 1.988300026273594114e-03 -9.182969918157556088e-03
-2.778290274060435253e-04 -2.389249973841458836e-03 -8.019908233150248311e-03
-7.156329762051137806e-03 -3.907282067719792217e-03 -1.117203092393542893e-03
-1.354495480549046914e-02 -3.709824698532680071e-03 2.037393191331708913e-03
-5.347372702875299172e-03 1.253893740712933025e-02 1.215746868704204028e-03
-2.038419177929076068e-04 6.554433940727121986e-04 1.507563995361639077e-02
-5.388751197035386055e-03 1.112268136135351930e-03 -1.263492376727463028e-02
-3.589599489510169120e-03 6.210050465173488216e-03 -3.467604937766214073e-03
1.466409045875107918e-04 1.925251176974626962e-06 -4.236698634731189190e-05
5.362347797600079761e-05 -7.653744871049867791e-05 -1.234166895077322944e-04
1.201351913626915076e-02 4.868531537933326082e-03 4.331367766930245035e-03
-1.361574100255751041e-02 1.914021713426062058e-03 4.159400275406737943e-03
-7.932643914240285546e-03 4.990551939792007424e-03 -2.449852637938771879e-03
-1.328707737494973923e-02 6.165522462288296722e-03 -3.083500050891159212e-03
3.165772279135357047e-03 9.462293159157697097e-04 2.937147266352085982e-03
-2.556547239679021906e-04 5.780763933328889395e-03 2.831820837473205885e-03
-1.071011569763401060e-04 4.834716415133301891e-05 -9.106306326889066101e-05
2.189289173292158913e-03 1.584059662460538974e-03 -8.219056430265327465e-03
-1.050164866413486053e-02 -1.059508593751653030e-02 1.524161079657261912e-03
-2.100468926221621836e-03 2.525115147316860185e-03 -6.852312974291762011e-03
5.135982629833918698e-05 -5.135075497733259867e-05 1.141218801157980041e-04
-9.847084221187532463e-05 -6.277584037566703932e-05 5.894824649959754724e-05
-3.266500526298292715e-05 -3.139711141932303854e-05 -1.317619064919062113e-04
-1.167806491289994031e-04 -4.546661779263261793e-05 -6.737592165765407027e-05
8.257683162758705639e-05 4.051598962927707302e-05 9.759417149462290629e-05
-5.978322047237660206e-05 9.309182715070835328e-05 5.218798512637077804e-05
-5.021129177784644255e-05 8.662625331332073888e-05 -7.093635676270713139e-05
-8.823296165778963260e-05 -9.254001899577647379e-05 -1.589374801222459086e-05
