24 275 318 45
45 275 318 340
46 275 23 317
327 295 97 322
238 283 226 279
231 326 227 336
132 140 148 355
105 331 274 339
87 227 300 352
161 213 191 312
222 303 291 329
105 327 274 331
241 244 254 257
55 221 63 286
262 261 277 253
338 328 295 230
283 338 39 330
172 133 134 342
358 20 19 281
91 275 45 340
225 294 290 348
58 278 334 93
74 67 116 288
108 291 224 325
116 318 288 340
280 161 176 307
225 309 290 322
68 224 89 299
226 346 275 347
328 250 305 324
177 137 213 312
235 278 221 301
128 361 127 126
245 247 244 258
284 132 140 130
236 226 318 336
2 34 92 229
82 289 90 306
224 308 299 335
237 251 230 349
325 303 291 224
189 354 312 19
276 305 228 328
220 289 274 302
338 328 230 341
227 313 306 352
230 295 282 349
5 229 34 2
226 100 345 347
230 283 282 338
233 228 305 324
90 289 287 306
10 221 320 344
328 250 324 240
306 314 279 337
98 282 295 327
241 242 238 252
278 294 235 344
286 287 220 315
252 256 242 321
221 247 232 348
221 290 235 348
130 141 140 284
246 304 236 335
231 244 241 245
134 133 135 342
274 309 225 327
277 261 262 280
159 3 205 323
281 3 354 284
307 355 296 284
321 243 353 239
261 284 281 307
229 299 293 351
230 282 237 349
80 306 287 313
75 316 91 340
58 278 93 94
27 227 325 87
234 221 291 301
38 283 317 338
222 313 287 315
318 304 336 300
328 250 240 239
10 221 55 320
237 238 241 223
247 315 232 245
46 275 317 347
236 288 318 340
241 302 237 223
297 167 212 343
18 358 312 215
225 290 333 348
230 317 338 341
351 316 353 305
159 158 140 284
240 235 294 348
237 238 223 230
285 197 120 122
23 46 91 275
127 361 128 297
3 159 141 284
234 244 253 326
309 322 225 327
70 331 330 61
32 286 63 221
82 90 289 85
70 331 61 48
183 357 311 200
74 300 87 304
229 288 335 340
244 242 254 326
9 221 278 301
236 304 246 326
233 299 308 351
261 284 307 277
281 3 323 20
305 239 341 353
341 316 305 353
220 320 309 339
358 20 281 323
289 306 82 314
225 294 240 349
294 332 322 344
327 97 295 109
91 46 45 275
252 256 239 260
338 328 341 276
222 287 286 315
239 252 238 321
323 3 281 284
234 246 303 326
324 243 250 305
89 224 88 299
341 316 353 275
248 250 249 324
239 250 243 305
321 243 239 256
88 224 108 291
313 325 303 329
75 229 92 34
164 358 145 149
333 255 245 237
221 278 235 344
230 328 295 349
145 358 164 319
145 358 323 149
221 232 290 348
351 316 305 293
243 335 236 353
291 325 108 329
304 336 326 236
299 335 308 351
221 247 348 235
66 65 304 325
288 304 224 335
110 112 276 295
283 330 282 338
229 56 34 293
230 317 283 338
290 294 225 322
289 331 49 339
129 127 128 297
30 222 313 84
140 141 159 284
297 167 343 163
238 252 242 321
239 240 328 349
253 262 254 277
336 321 226 238
111 276 21 316
282 283 223 330
323 358 145 319
276 338 317 341
236 318 275 340
9 278 221 344
318 336 304 236
358 20 323 149
5 229 2 299
236 304 288 335
306 313 79 352
283 39 338 38
258 255 348 249
292 13 343 14
98 295 282 338
285 153 197 122
158 285 153 197
112 22 276 338
231 245 241 302
66 304 87 325
233 305 293 351
305 328 276 341
146 149 145 323
236 226 336 321
69 314 337 345
102 274 309 339
240 237 251 255
294 328 240 349
305 324 228 328
228 294 278 332
274 220 302 333
245 251 237 255
222 313 303 329
324 243 305 233
27 227 87 81
241 254 252 257
298 171 121 350
129 163 202 297
233 301 299 334
97 332 295 95
243 250 239 256
230 238 283 346
90 287 80 306
291 221 33 301
53 283 39 330
38 317 283 347
44 320 42 322
300 336 226 337
238 321 226 346
154 180 196 359
70 330 314 345
359 153 323 285
159 205 152 323
65 67 66 304
235 248 249 324
53 283 330 345
241 245 237 302
91 75 23 316
24 275 45 46
97 332 95 72
236 246 243 256
237 245 241 251
226 321 275 346
304 326 336 227
8 301 278 334
33 221 9 301
58 278 94 293
37 314 306 337
149 146 205 323
76 299 88 301
236 326 242 336
122 154 196 359
250 239 256 260
237 333 240 349
30 28 313 329
274 302 237 333
279 283 226 345
158 285 197 311
108 224 89 325
56 334 58 293
32 84 83 286
239 250 240 260
238 341 321 346
67 65 99 288
65 68 99 288
236 226 321 275
233 293 299 351
180 186 196 298
279 337 314 345
297 212 167 195
227 304 300 336
103 293 111 316
336 306 337 352
351 316 293 229
50 48 289 314
220 309 274 339
253 258 261 244
294 324 240 328
107 282 331 330
275 346 317 347
223 283 279 345
237 240 251 349
284 153 159 158
333 255 237 240
102 309 274 327
98 295 109 327
240 294 235 324
10 320 44 344
69 314 37 337
283 223 330 345
336 337 306 279
74 66 67 304
148 160 132 355
229 56 293 299
282 295 230 338
81 79 313 352
328 250 239 305
225 282 274 327
105 274 102 339
354 161 307 192
92 75 91 340
282 330 60 338
10 63 55 221
148 355 199 160
216 164 149 358
14 172 15 342
116 86 318 340
196 170 119 298
98 282 60 338
74 87 66 304
33 291 32 221
70 331 48 314
226 345 100 337
45 318 86 340
189 354 19 188
249 258 247 348
223 279 314 345
71 332 278 344
48 49 289 331
27 227 81 313
16 135 17 342
131 132 184 355
18 358 215 216
281 358 323 319
98 106 282 327
312 358 281 319
199 355 148 311
50 289 82 314
39 338 60 330
75 229 34 316
356 13 218 343
8 278 93 334
243 246 236 335
233 278 301 334
230 283 317 346
95 295 110 332
199 355 201 160
226 345 283 347
113 286 84 287
24 226 73 318
253 254 246 326
317 23 22 276
27 325 313 329
65 64 89 325
106 282 327 331
137 209 208 342
159 152 153 323
274 282 223 331
129 202 127 297
201 355 199 311
102 274 105 327
32 291 31 329
9 278 8 301
246 253 248 262
236 226 275 318
137 17 136 312
239 305 243 353
107 282 330 60
74 318 73 300
241 242 252 254
40 229 299 2
239 328 230 349
38 283 26 347
111 110 21 276
76 299 301 334
71 278 51 344
234 253 246 326
253 254 244 277
94 111 58 293
228 324 294 328
213 137 136 312
240 255 249 348
26 283 53 345
324 243 233 248
226 300 318 336
43 322 309 327
324 243 248 250
230 341 238 346
79 306 80 313
241 245 244 257
39 53 26 283
299 334 56 293
24 275 46 347
215 135 165 319
160 184 132 355
258 348 255 245
17 215 18 312
155 184 194 307
87 300 47 352
26 38 39 283
220 290 309 320
124 204 356 139
209 217 208 342
201 355 183 160
235 240 249 348
72 322 332 344
134 15 172 342
97 332 72 322
359 153 285 122
236 242 256 321
127 195 194 297
225 240 333 349
301 101 33 291
95 97 109 295
9 51 278 344
183 355 201 311
146 145 147 323
34 293 103 316
189 354 188 191
112 115 22 338
299 56 334 6
356 151 4 310
294 278 332 344
317 22 23 62
226 336 279 337
279 226 337 345
243 308 246 335
154 147 180 323
305 351 243 353
186 170 196 298
74 116 77 318
303 304 224 325
135 16 134 342
16 17 137 342
158 199 148 311
184 155 131 307
213 189 191 312
15 217 14 342
53 330 70 345
105 49 331 339
63 9 33 221
12 320 118 339
62 46 23 317
87 35 81 352
18 358 216 19
161 192 157 307
108 88 89 224
44 11 42 320
232 247 245 348
56 58 334 57
114 286 113 287
30 28 84 313
333 255 240 348
333 255 348 245
60 98 106 282
115 38 317 338
256 262 243 263
68 89 41 299
356 13 4 218
195 127 202 297
298 121 170 119
235 233 248 324
40 116 288 340
175 177 176 280
207 169 186 298
39 38 78 338
81 35 79 352
237 302 245 333
227 303 304 326
22 110 112 276
12 309 320 339
85 82 50 289
115 62 22 317
199 158 197 311
67 99 116 288
51 93 8 278
66 64 65 325
233 299 293 334
248 243 262 263
294 322 290 344
28 27 313 329
95 110 96 332
90 80 79 306
193 176 162 307
327 97 43 322
4 356 218 150
10 44 320 11
235 249 240 324
245 244 257 258
227 306 336 352
192 156 157 307
8 7 301 334
32 83 63 286
103 34 56 293
356 13 310 4
53 61 70 330
80 287 84 313
72 332 71 344
233 248 243 308
176 161 162 307
42 309 43 322
274 327 282 331
74 47 87 300
218 356 166 150
9 51 8 278
76 301 7 334
283 345 26 347
244 254 253 326
113 83 84 286
111 103 58 293
155 194 193 307
358 19 312 281
245 247 258 348
166 356 218 343
33 32 63 221
163 166 167 343
257 258 244 261
57 56 6 334
243 305 233 351
30 32 31 329
292 174 310 13
201 200 183 311
31 291 108 329
58 57 93 334
137 208 16 342
239 230 328 341
116 86 77 318
45 24 77 318
243 248 246 308
183 355 311 296
292 207 310 190
298 185 319 179
282 330 223 331
46 317 25 347
109 97 104 327
254 257 244 277
18 136 17 312
107 282 60 106
7 8 93 334
45 77 86 318
246 248 234 308
283 346 226 347
91 45 86 340
117 114 113 287
77 24 73 318
227 336 300 352
136 189 213 312
186 169 170 298
203 357 350 214
253 246 254 262
152 205 146 323
69 337 54 345
39 60 338 78
18 358 19 312
9 63 10 221
117 289 49 339
300 337 36 352
235 248 247 249
245 251 255 257
110 22 21 276
19 189 18 312
256 260 252 267
246 248 243 262
351 316 229 353
10 9 221 344
71 51 52 344
183 355 126 160
98 109 106 327
301 33 101 59
48 105 49 331
250 267 256 263
162 155 193 307
100 26 345 347
95 96 72 332
236 246 242 326
230 317 341 346
62 115 38 317
66 87 27 325
99 68 40 288
356 204 124 350
161 157 162 307
215 165 164 319
172 219 181 292
70 314 69 345
74 73 318 77
38 25 317 347
103 111 21 316
273 311 357 350
47 300 36 352
155 156 131 307
275 341 317 346
217 15 208 342
329 108 27 325
112 295 98 338
33 9 59 301
249 250 240 324
6 299 76 334
248 250 243 263
126 355 183 296
258 248 259 249
126 355 184 160
94 96 110 332
36 300 73 337
152 154 153 323
40 116 99 288
321 341 239 353
15 134 16 342
4 174 13 310
106 327 105 331
37 337 306 352
2 41 5 299
18 189 136 312
21 276 23 316
253 258 244 247
246 234 248 253
101 88 108 291
327 43 97 104
50 48 49 289
250 267 260 256
154 146 147 323
317 346 283 347
203 357 214 200
28 29 27 329
89 88 41 299
249 250 248 263
10 55 11 320
135 133 165 319
184 355 126 296
8 59 9 301
117 1 118 339
199 197 120 311
156 155 157 307
12 339 102 309
107 282 106 331
356 357 297 139
361 183 128 357
43 309 102 327
250 256 243 263
90 79 82 306
83 55 63 286
240 250 249 266
336 337 300 352
329 27 108 29
72 71 52 344
243 308 335 351
80 113 84 287
6 76 7 334
76 101 59 301
117 85 49 289
307 354 281 312
16 208 15 342
31 101 108 291
47 73 36 300
354 161 312 307
12 118 1 339
93 51 71 278
80 90 113 287
107 48 61 331
240 255 251 260
112 110 95 295
254 267 265 273
103 56 58 293
10 44 52 344
69 37 54 337
107 61 330 331
258 248 249 247
236 242 246 256
240 260 250 266
292 174 13 219
72 44 322 344
64 108 89 325
172 181 173 292
114 83 113 286
12 102 339 1
146 154 152 323
9 52 51 344
55 286 114 320
115 78 38 338
247 248 234 253
157 155 162 307
198 200 201 311
32 33 31 291
40 86 116 340
50 70 48 314
28 27 81 313
73 47 74 300
257 261 244 277
275 341 321 353
91 86 92 340
115 112 98 338
167 166 168 343
357 214 200 138
54 100 26 345
262 263 256 273
49 102 1 339
246 243 256 262
14 211 13 343
69 50 82 314
235 249 247 348
56 5 6 299
29 31 108 329
233 308 243 351
249 258 255 268
54 337 100 345
7 93 57 334
95 98 112 295
87 47 35 352
120 198 199 311
85 50 49 289
78 98 60 338
7 76 59 301
229 40 92 2
107 106 105 331
59 8 7 301
117 49 1 339
42 43 44 322
98 95 109 295
75 21 23 316
46 25 24 347
79 80 81 313
38 25 62 317
79 37 306 352
354 161 191 312
361 183 357 296
38 26 25 347
86 40 92 340
90 117 113 287
173 133 172 292
246 254 242 326
64 27 108 325
211 218 13 343
41 88 76 299
191 354 188 192
72 52 44 344
321 341 275 346
22 23 21 276
189 354 191 312
25 46 62 317
240 255 260 266
30 29 28 329
49 105 102 339
7 57 6 334
100 36 73 337
254 267 273 256
106 102 105 327
6 41 76 299
356 151 310 124
356 151 124 150
166 218 168 343
70 69 54 345
356 350 310 273
26 53 54 345
80 84 28 313
199 198 201 311
356 350 124 310
251 252 260 264
187 169 207 360
285 120 311 121
144 179 180 319
61 53 39 330
114 55 83 286
104 43 102 327
54 37 36 337
253 244 261 277
147 144 180 319
21 75 103 316
164 143 145 319
12 114 118 320
252 257 254 265
34 103 75 316
29 30 31 329
246 242 254 256
27 64 66 325
33 101 31 291
10 52 9 344
12 309 42 320
107 105 48 331
292 182 190 310
292 182 310 174
187 206 169 360
249 259 258 268
258 248 247 253
167 210 212 343
60 107 61 330
26 24 25 347
79 35 37 352
72 96 71 332
102 106 104 327
61 39 60 330
53 70 54 345
82 79 37 306
47 36 35 352
37 36 337 352
42 12 102 309
14 217 211 343
37 35 36 352
143 147 145 319
165 143 164 319
24 26 100 347
190 187 207 310
11 55 114 320
258 248 253 259
43 97 44 322
36 100 54 337
28 81 80 313
102 43 42 309
104 106 109 327
5 41 6 299
78 115 98 338
94 71 96 332
44 97 72 322
252 251 257 264
151 174 4 310
254 267 256 252
50 69 70 314
252 254 242 256
151 124 125 310
289 117 90 287
114 12 11 320
203 357 200 311
263 267 256 273
142 165 133 319
267 265 273 311
217 209 210 343
240 249 255 266
268 264 269 257
167 168 210 343
360 171 298 350
255 264 257 251
246 256 254 262
249 250 263 266
249 248 259 263
259 263 262 272
168 218 211 343
203 357 311 350
179 142 185 319
249 255 266 268
11 12 42 320
123 124 204 350
182 187 190 310
360 171 350 206
360 125 310 187
143 144 147 319
298 171 169 170
354 19 188 20
144 142 179 319
250 267 263 270
182 174 151 310
356 163 166 139
125 124 123 350
123 204 214 350
255 264 251 260
259 268 266 271
269 265 267 285
263 267 273 310
254 267 252 265
311 203 350 121
356 163 343 166
165 142 143 319
273 310 356 343
357 296 273 297
211 217 210 343
187 151 125 310
253 258 259 261
210 168 211 343
183 357 200 128
289 90 117 85
280 161 307 312
265 269 264 257
307 355 284 131
151 187 182 310
259 266 263 271
259 281 312 261
259 271 263 272
257 261 281 268
245 255 258 257
143 142 144 319
249 263 259 266
249 266 259 268
285 120 121 119
265 269 257 284
361 183 126 128
158 285 311 284
292 14 172 219
318 288 74 116
253 259 248 262
354 19 20 281
171 206 125 350
355 284 311 296
248 262 259 263
123 214 203 350
159 284 3 323
355 284 140 148
158 148 284 311
266 264 270 269
284 132 130 131
354 19 281 312
180 298 196 359
342 215 312 319
203 121 171 350
342 215 319 135
268 264 257 255
354 161 192 191
258 257 255 268
260 250 266 270
125 123 171 350
350 356 357 273
260 264 252 267
264 265 257 252
263 270 267 310
263 272 271 292
262 272 263 273
194 296 297 307
297 167 163 202
215 358 312 319
171 123 203 350
341 316 275 276
266 264 255 260
263 266 250 270
356 357 139 204
266 264 260 270
358 19 149 216
292 13 14 219
357 214 138 204
350 357 356 204
256 254 262 273
81 227 352 313
135 133 319 342
357 204 138 139
257 254 265 277
280 161 312 177
297 167 202 195
142 133 292 319
250 267 270 260
292 174 219 181
259 281 261 268
259 261 258 268
81 227 87 352
307 355 131 184
270 271 292 263
259 272 262 280
356 13 343 310
257 261 268 258
292 133 142 173
17 312 137 342
292 185 142 319
267 269 285 298
259 281 268 271
215 358 319 164
298 121 285 350
267 269 298 270
142 185 292 173
210 209 280 343
262 273 277 297
311 121 120 198
262 277 273 254
259 342 280 312
280 209 210 175
292 207 190 185
280 212 210 343
259 280 261 312
209 175 280 177
267 269 270 264
172 292 133 342
267 285 311 350
210 212 280 175
277 284 296 265
292 182 174 181
292 182 181 190
147 319 180 323
341 316 276 305
267 285 265 311
357 214 204 350
137 280 342 312
147 145 319 323
263 272 292 310
284 354 281 307
263 273 272 310
190 181 292 173
269 267 265 264
14 342 217 343
217 342 209 343
269 271 268 281
254 265 277 273
259 342 312 271
259 342 271 272
169 298 207 360
261 312 307 281
261 280 277 307
268 264 255 266
268 264 266 269
180 179 298 319
264 267 260 270
261 284 277 257
180 298 179 186
269 281 284 323
137 280 312 177
137 280 177 209
269 271 281 319
292 14 343 342
298 185 179 207
263 292 270 310
207 179 298 186
297 262 273 272
311 203 121 198
265 285 284 311
353 335 351 243
277 273 265 296
269 281 257 284
267 311 273 350
277 284 265 257
298 171 170 121
267 265 264 252
280 297 277 307
137 280 209 342
297 272 273 343
342 215 135 17
273 296 277 297
265 269 284 285
284 285 269 323
269 257 281 268
297 212 280 343
129 357 138 139
355 311 284 148
259 342 272 280
127 361 194 126
270 271 263 266
311 203 198 200
277 280 262 297
360 171 206 169
280 161 177 176
194 296 307 184
271 269 270 319
267 298 285 350
261 307 312 280
215 358 164 216
265 284 296 311
353 351 335 229
292 13 310 343
261 284 257 281
180 319 298 323
269 271 266 268
125 310 124 350
284 354 156 178
267 273 310 350
349 333 274 237
274 333 349 225
271 292 272 342
156 354 284 307
360 125 187 206
271 270 269 266
285 298 269 323
298 185 207 292
297 272 343 280
259 281 271 312
274 282 349 237
272 342 292 343
349 282 274 225
156 354 192 178
192 354 156 307
272 292 310 343
272 310 273 343
297 262 272 280
298 319 269 323
292 319 133 342
273 265 296 311
267 270 298 310
270 271 319 292
270 269 298 319
314 82 37 306
312 319 271 342
193 280 307 297
271 312 281 319
360 171 169 298
292 298 319 270
292 271 319 342
280 342 272 343
292 298 270 310
277 297 296 307
269 319 281 323
267 310 298 350
314 37 82 69
315 303 234 222
166 150 356 139
68 299 40 288
194 361 127 297
356 297 273 343
356 297 343 163
356 297 163 139
359 119 285 298
359 119 298 196
359 119 196 122
359 119 122 285
193 212 297 195
193 280 297 212
297 194 193 195
193 194 297 307
194 361 296 126
194 296 184 126
336 231 306 227
336 306 231 279
280 176 193 307
193 280 212 175
68 40 299 41
280 193 176 175
284 132 131 355
2 299 40 41
257 251 241 245
307 355 184 296
257 241 251 252
292 298 310 207
131 284 156 130
129 357 139 297
30 222 84 32
30 222 32 329
298 185 292 319
320 322 309 42
309 322 320 290
173 185 292 190
209 342 280 343
156 284 131 307
156 284 178 130
285 120 119 122
285 121 311 350
149 20 323 205
358 20 149 19
320 232 221 286
320 221 232 290
340 353 316 275
316 353 340 229
322 320 344 44
322 344 320 290
321 243 256 236
321 243 236 353
235 344 290 221
290 344 235 294
124 139 356 150
285 121 298 119
356 151 150 4
154 180 359 323
359 153 122 154
180 298 359 323
298 285 359 323
359 153 154 323
187 360 207 310
360 125 206 350
360 298 207 310
360 125 350 310
298 310 360 350
296 361 194 297
297 361 128 357
297 361 357 296
